,PlayerName,IdPlayer,IdTeam,ShirtNumber,Status,SpecialStatus,Captain,PositionType,Date,Group,Stage,TeamID,TeamName,TeamAbbr,IdMatch,GameNum,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
1048,NELSON SEMEDO,395212,43963,2,2,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.800016403198242,0.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,608.4600219726562,132.50999450683594,1282.6400146484375,210.30001831054688,852.1599731445312,4.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,0.0,4.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,0.0,1.0,36.0,14.0,3.0,7.0,12.0,2.0,15.0,6.0,21.0,0.0,0.0,15.0,14.0,0.0,0.0,6.0,5.0,1.0,1.0,3.0,13.0,4.0,0.0,46.0,16.0,1.0,0.0,1.0,0.7365755438804626,1.0,23.422883333333345,31.10043716430664,3086.070068359375,0.0,1.0
1049,RUBEN DIAS,384752,43963,3,2,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1050,DIOGO DALOT,403002,43963,5,2,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1051,GONCALO INACIO,441146,43963,14,2,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1052,SAMU COSTA,491216,43963,24,2,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1053,MATHEUS NUNES,441148,43963,6,2,,False,2,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1054,RUBEN NEVES,395216,43963,21,2,,False,2,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,GONCALO RAMOS,448081,43963,9,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.981264591217041,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,302.94000244140625,68.62999725341797,614.4199829101562,189.13999938964844,452.27996826171875,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,1.0,0.0,1.0,3.0,0.0,4.0,0.0,4.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,27.0,14.0,1.0,0.0,0.0,2.742727756500244,0.0,11.922250000000005,31.912158966064453,1627.409912109375,0.0,0.0
1056,JOAO FELIX,418535,43963,11,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1057,FRANCISCO TRINCAO,418561,43963,16,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1058,RAFAEL LEAO,418550,43963,17,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,6.106582164764404,0.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.0,0.0,352.2300109863281,56.78999710083008,784.8499755859375,155.26998901367188,1085.050048828125,8.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,3.0,0.0,0.0,0.0,2.0,1.0,23.0,10.0,2.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,9.0,9.0,0.0,0.0,3.0,6.0,1.0,0.0,3.0,10.0,3.0,0.0,31.0,11.0,1.0,0.0,0.0,0.5374727249145508,0.0,23.59133333333334,30.07182502746582,2434.18994140625,0.0,0.0
1059,GONCALO GUEDES,384751,43963,19,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1060,FRANCISCO CONCEICAO,485081,43963,26,2,,False,3,2026-06-17T17:00:00Z,Group K,First Stage,43963,Portugal,POR,400021502,23,95',0.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,6.681212425231934,0.0,0.0,0.0,0.0,2.0,1.0,9.0,3.0,0.0,0.0,791.7999877929688,149.1300048828125,2306.8701171875,237.9000244140625,2075.02001953125,22.0,29.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,2.0,2.0,3.0,0.0,1.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,2.0,1.0,65.0,26.0,3.0,20.0,12.0,3.0,13.0,22.0,35.0,1.0,0.0,27.0,25.0,0.0,0.0,10.0,24.0,3.0,1.0,11.0,22.0,12.0,0.0,64.0,23.0,1.0,0.0,0.0,1.3371750116348267,1.0,49.620200000000004,32.92099380493164,5560.72021484375,0.04538591578602791,0.0
1061,Lionel MPASI,441313,20014,1,1,,False,0,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.727198839187622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,88.83999633789062,0.0,751.2000732421875,21.239999771118164,3718.64013671875,1.0,6.0,0.0,0.0,0.0,4.0,21.0,15.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,28.0,3.0,6.0,14.0,3.0,3.0,5.0,3.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,1.0,51.0,33.0,2.0,0.0,0.0,5.0,2.0,3.0,5.0,0.0,0.0,30.0,14.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,13.0,2.0,0.0,10.0,2.0,0.0,0.0,0.0,0.018648434430360794,0.0,100.4419,24.393831253051758,4579.919921875,0.0,0.0
1062,Aaron WAN-BISSAKA,426357,20014,2,1,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.15515661239624,0.0,1.0,0.0,0.0,2.0,0.0,33.0,4.0,0.0,0.0,1119.5400390625,249.1300048828125,3721.25,497.72003173828125,3672.830078125,5.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,4.0,3.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,7.0,8.0,3.0,0.0,1.0,0.0,2.0,1.0,59.0,30.0,1.0,16.0,11.0,5.0,10.0,22.0,32.0,0.0,0.0,25.0,23.0,0.0,0.0,10.0,5.0,2.0,0.0,7.0,18.0,7.0,0.0,101.0,43.0,0.0,1.0,1.0,0.11859229952096939,6.0,90.25268333333334,31.62577247619629,9260.4697265625,0.0,0.0
1063,Steve KAPUADI,504329,20014,3,1,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,5.9281816482543945,0.0,1.0,0.0,0.0,0.0,0.0,7.0,1.0,1.0,0.0,1223.550048828125,161.63999938964844,4124.47021484375,295.5299987792969,4150.1396484375,4.0,7.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,3.0,4.0,3.0,1.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,1.0,4.0,0.0,2.0,0.0,2.0,1.0,44.0,21.0,2.0,1.0,0.0,6.0,0.0,7.0,7.0,0.0,0.0,21.0,18.0,0.0,0.0,3.0,1.0,0.0,2.0,2.0,15.0,4.0,0.0,109.0,26.0,0.0,0.0,0.0,0.11198968440294266,0.0,100.4419,32.84415054321289,9955.330078125,0.07886915653944016,0.0
1064,Axel Tuanzebe,403063,20014,4,1,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.528041362762451,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,748.8299560546875,135.70997619628906,3951.18017578125,336.9700012207031,4110.580078125,4.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,32.0,13.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,10.0,6.0,0.0,68.0,26.0,0.0,0.0,0.0,0.02154027856886387,0.0,100.4419,28.542116165161133,9283.2705078125,0.0,0.0
1065,Chancel MBEMBA,356532,20014,22,1,,True,1,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,5.471792221069336,0.0,1.0,1.0,0.0,1.0,0.0,11.0,5.0,3.0,0.0,890.72998046875,176.23001098632812,3555.669921875,352.41998291015625,4214.10009765625,11.0,20.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19.0,1.0,3.0,9.0,6.0,5.0,5.0,12.0,2.0,1.0,0.0,0.0,1.0,8.0,5.0,3.0,3.0,14.0,0.0,1.0,1.0,7.0,1.0,64.0,33.0,2.0,0.0,0.0,9.0,1.0,8.0,9.0,0.0,0.0,31.0,24.0,0.0,0.0,5.0,2.0,0.0,1.0,12.0,14.0,13.0,0.0,82.0,33.0,0.0,0.0,0.0,0.0456559993326664,2.0,100.4419,32.24974822998047,9189.150390625,0.0,1.0
1066,Arthur MASUAKU,436572,20014,26,1,,False,1,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,6.019568920135498,0.0,1.0,1.0,4.0,6.0,1.0,31.0,1.0,1.0,0.0,883.6000366210938,119.2400131225586,3331.72021484375,384.8700256347656,3288.5400390625,10.0,19.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,2.0,8.0,6.0,6.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0,3.0,3.0,4.0,12.0,0.0,0.0,0.0,7.0,1.0,53.0,29.0,3.0,4.0,3.0,2.0,0.0,9.0,9.0,0.0,0.0,19.0,16.0,0.0,0.0,4.0,5.0,0.0,1.0,7.0,14.0,8.0,0.0,85.0,31.0,0.0,1.0,0.0,0.07771945744752884,2.0,79.84661666666668,32.48038101196289,8007.97021484375,0.0,0.0
1067,Ngalayel MUKAU,494458,20014,6,1,,False,2,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7.628754615783691,0.0,1.0,0.0,0.0,0.0,0.0,65.0,1.0,0.0,0.0,1401.5,83.39999389648438,3943.219970703125,388.9200134277344,2128.52001953125,17.0,20.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,1.0,1.0,1.0,0.0,5.0,5.0,5.0,5.0,4.0,0.0,0.0,0.0,4.0,1.0,46.0,18.0,3.0,3.0,12.0,8.0,7.0,16.0,23.0,0.0,0.0,21.0,18.0,0.0,0.0,8.0,10.0,0.0,0.0,10.0,14.0,10.0,0.0,122.0,34.0,0.0,1.0,1.0,0.07675199955701828,0.0,62.494033333333334,30.477134704589844,7945.5595703125,0.0,0.0
1068,Samuel Moutoussamy,433076,20014,8,1,,False,2,2026-06-17T17:00:00Z,Group K,First Stage,20014,Congo DR,COD,400021502,23,95',0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,7.227459907531738,0.0,1.0,1.0,0.0,0.0,0.0,39.0,5.0,1.0,0.0,2029.0201416015625,151.58999633789062,5944.2001953125,761.8299560546875,3251.079833984375,13.0,18.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,0.0,2.0,1.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,7.0,5.0,5.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,59.0,26.0,2.0,1.0,19.0,10.0,26.0,4.0,30.0,0.0,0.0,25.0,21.0,0.0,0.0,9.0,4.0,0.0,3.0,11.0,14.0,14.0,0.0,159.0,51.0,0.0,0.0,0.0,0.04582582786679268,0.0,100.4419,29.912681579589844,12137.720703125,0.0467446967959404,0.0
