,Date,Group,Stage,TeamID,TeamName,TeamAbbr,Formation,IdMatch,GameNum,StatsId,MatchTime,Assists,AttemptAtGoal,AttemptAtGoalAgainst,AttemptAtGoalAgainstOnTarget,AttemptAtGoalBlocked,AttemptAtGoalFromBallProgression,AttemptAtGoalFromCorner,AttemptAtGoalFromCross,AttemptAtGoalFromFreeKicks,AttemptAtGoalFromOther,AttemptAtGoalFromPass,AttemptAtGoalFromPenalty,AttemptAtGoalFromRebound,AttemptAtGoalInsideThePenaltyArea,AttemptAtGoalInsideThePenaltyAreaOnTarget,AttemptAtGoalOffTarget,AttemptAtGoalOnTarget,AttemptAtGoalOutsideThePenaltyArea,AttemptAtGoalOutsideThePenaltyAreaOnTarget,AttemptedBallProgressions,AttemptedSwitchesOfPlay,AvgSpeed,BallRecoveryTime,CleanSheets,CompletedBallProgressions,CompletedSwitchesOfPlay,Corners,Crosses,CrossesCompleted,DefensivePressuresApplied,DirectDefensivePressuresApplied,DirectFreeKicks,DirectRedCards,DistanceHighSpeedRunning,DistanceHighSpeedSprinting,DistanceJogging,DistanceLowSpeedSprinting,DistanceWalking,DistributionsCompletedUnderPressure,DistributionsUnderPressure,FinalThirdEntriesReceptionCentralChannel,FinalThirdEntriesReceptionInsideLeftChannel,FinalThirdEntriesReceptionInsideRightChannel,FinalThirdEntriesReceptionLeftChannel,FinalThirdEntriesReceptionRightChannel,FinalThirdPitchControl,ForcedTurnovers,FoulsAgainst,FoulsFor,FreeKicks,GoalkeeperDefensiveActionsInsidePenaltyArea,GoalkeeperDefensiveActionsOutsidePenaltyArea,GoalkeeperSavePercentage,GoalkeeperSaves,GoalkeeperSavesOnTarget,GoalKicks,Goals,GoalsConceded,GoalsConcededFromAttemptAtGoalAgainst,GoalsFromDirectFreeKicks,GoalsInsideThePenaltyArea,GoalsOutsideThePenaltyArea,HeadedAttemptAtGoal,IndirectFreeKicks,IndirectRedCards,LinebreaksAttempted,LinebreaksAttemptedAllLines,LinebreaksAttemptedAttackingAndMidfieldLine,LinebreaksAttemptedAttackingLine,LinebreaksAttemptedAttackingLineCompleted,LinebreaksAttemptedAttackingLineCompletedOnly,LinebreaksAttemptedAttackingLineOnly,LinebreaksAttemptedCompleted,LinebreaksAttemptedDefensiveLine,LinebreaksAttemptedDefensiveLineCompleted,LinebreaksAttemptedDefensiveLineCompletedOnly,LinebreaksAttemptedDefensiveLineOnly,LinebreaksAttemptedMidfieldAndDefensiveLine,LinebreaksAttemptedMidfieldLine,LinebreaksAttemptedMidfieldLineCompleted,LinebreaksAttemptedMidfieldLineCompletedOnly,LinebreaksAttemptedMidfieldLineOnly,LinebreaksAttemptedUnderPressure,LinebreaksCompletedAllLines,LinebreaksCompletedAttackingAndMidfieldLine,LinebreaksCompletedMidfieldAndDefensiveLine,LinebreaksCompletedUnderPressure,MatchesPlayed,NumberOfInvolvements,NumberOfPossessionSequences,NumberOfShotEndingSequences,OffersToReceiveInBehind,OffersToReceiveInBetween,OffersToReceiveInFront,OffersToReceiveInside,OffersToReceiveOutside,OffersToReceiveTotal,Offsides,OwnGoals,Passes,PassesCompleted,Penalties,PenaltiesScored,PhaseAggregateAttackingTransition,PhaseAggregateBuildUpOpposed,PhaseAggregateBuildUpUnopposed,PhaseAggregateCounterattack,PhaseAggregateCounterPress,PhaseAggregateDefensiveTransition,PhaseAggregateFinalThird,PhaseAggregateHighBlock,PhaseAggregateHighPress,PhaseAggregateLongBall,PhaseAggregateLowBlock,PhaseAggregateLowPress,PhaseAggregateMidBlock,PhaseAggregateMidPress,PhaseAggregateProgression,PhaseAggregateRecovery,PhaseAggregateSetPieces,PitchControl,Possession,ReceivedOffersToReceive,ReceptionsBetweenMidfieldAndDefensiveLine,ReceptionsInBehind,ReceptionsUnderDirectPressure,ReceptionsUnderIndirectPressure,ReceptionsUnderNoPressure,ReceptionsUnderPressure,RedCards,SpeedRuns,Sprints,SubstitutionsIn,SubstitutionsOut,TakeOnsCompleted,Threat,ThrowIns,TimePlayed,TopSpeed,TotalDistance,XG,YellowCards
57,2026-06-19T19:00:00Z,Group D,First Stage,43976,Australia,AUS,5-4-1,400021462,32,151627,99',0.0,5.0,10.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,3.0,2.0,2.0,1.0,31.0,6.0,5.838369369506836,15.889144897460938,0.0,16.0,4.0,4.0,20.0,4.0,262.0,40.0,12.0,0.0,15808.8896484375,2393.2900390625,48051.05078125,6160.9599609375,40419.2890625,147.0,222.0,4.0,3.0,2.0,8.0,22.0,43.0,40.0,16.0,11.0,13.0,15.0,14.0,0.5,1.0,1.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,135.0,4.0,13.0,49.0,30.0,25.0,32.0,74.0,18.0,11.0,7.0,10.0,4.0,68.0,33.0,25.0,47.0,68.0,1.0,4.0,3.0,41.0,1.0,0.0,0.0,0.0,53.0,67.0,38.0,90.0,68.0,158.0,0.0,1.0,308.0,238.0,0.0,0.0,28.676724433898926,11.582520604133606,15.296915173530579,1.9352613016963005,9.867402911186218,12.040101736783981,17.972877621650696,2.9517320916056633,6.320381909608841,5.259335786104202,27.98396944999695,0.6146308034658432,23.95125925540924,2.682025358080864,16.15561991930008,5.00408336520195,10.565873235464096,43.0,0.30338212847709656,56.0,75.0,10.0,26.0,144.0,154.0,170.0,0.0,1376.0,505.0,5.0,5.0,11.0,34.0,22.0,105.53783333333334,34.8031120300293,112833.484375,0.31207478046417236,4.0
58,2026-06-19T22:00:00Z,Group C,First Stage,43967,Scotland,SCO,4-4-2,400021454,30,151621,97',0.0,6.0,12.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,5.0,0.0,4.0,0.0,1.0,0.0,26.0,7.0,6.341076850891113,25.460508346557617,0.0,19.0,5.0,2.0,13.0,2.0,304.0,36.0,8.0,0.0,16263.6201171875,2276.090087890625,50028.51171875,5916.16015625,43265.91015625,160.0,229.0,7.0,4.0,7.0,11.0,14.0,44.0,39.0,11.0,7.0,8.0,21.0,19.0,0.5,1.0,1.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,154.0,9.0,20.0,72.0,54.0,40.0,43.0,102.0,15.0,5.0,4.0,6.0,0.0,67.0,43.0,29.0,38.0,79.0,1.0,13.0,0.0,45.0,1.0,0.0,0.0,0.0,67.0,118.0,169.0,190.0,164.0,354.0,1.0,0.0,460.0,403.0,0.0,0.0,11.283707618713379,16.705985367298126,42.61604845523834,1.1868036352097988,5.332045257091522,9.456109255552292,9.522254019975662,4.6720582991838455,6.062989309430122,3.5156484693288803,14.784735441207886,1.0344356298446655,35.50764322280884,4.2061347514390945,14.669908583164215,3.923160955309868,3.4067675471305847,49.0,0.39099299907684326,133.0,72.0,2.0,17.0,129.0,329.0,146.0,0.0,1360.0,460.0,5.0,5.0,6.0,49.0,9.0,101.64748333333333,33.99943161010742,117750.2890625,0.7410386800765991,1.0
59,2026-06-19T22:00:00Z,Group C,First Stage,43872,Morocco,MAR,4-2-3-1,400021454,30,151621,97',1.0,12.0,6.0,0.0,3.0,1.0,1.0,2.0,0.0,1.0,7.0,0.0,0.0,9.0,2.0,6.0,2.0,3.0,0.0,32.0,3.0,6.210249423980713,17.1865177154541,1.0,16.0,3.0,5.0,13.0,3.0,260.0,56.0,10.0,0.0,15141.419921875,2596.800048828125,48166.15234375,6447.64990234375,43010.91015625,259.0,337.0,4.0,4.0,7.0,16.0,14.0,52.0,40.0,8.0,10.0,11.0,9.0,8.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,164.0,9.0,14.0,59.0,38.0,31.0,36.0,95.0,18.0,8.0,3.0,5.0,4.0,87.0,49.0,40.0,60.0,94.0,3.0,4.0,2.0,56.0,1.0,0.0,0.0,0.0,104.0,129.0,227.0,260.0,200.0,460.0,0.0,0.0,676.0,612.0,0.0,0.0,9.456109255552292,17.340901494026184,48.19529354572296,1.8577095121145248,8.887114375829697,11.283707618713379,9.869028627872467,6.598192453384399,7.4426256120204926,2.740826830267906,12.001112848520279,0.8238667622208595,28.41069996356964,4.347983747720718,11.99774295091629,3.6329980939626694,4.129193350672722,51.0,0.5478000044822693,209.0,87.0,10.0,14.0,183.0,494.0,197.0,0.0,1327.0,494.0,4.0,4.0,8.0,51.0,19.0,101.64748333333333,35.125118255615234,115362.9296875,0.7983452081680298,1.0
60,2026-06-20T00:30:00Z,Group C,First Stage,43924,Brazil,BRA,4-3-3,400021457,29,151622,96',2.0,7.0,7.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,6.0,3.0,2.0,4.0,1.0,1.0,21.0,6.0,6.114234447479248,16.92009162902832,1.0,10.0,5.0,4.0,11.0,3.0,195.0,32.0,14.0,0.0,14333.73046875,2919.97998046875,45735.87890625,5918.580078125,44725.21875,230.0,296.0,8.0,9.0,7.0,10.0,10.0,44.0,39.0,13.0,14.0,18.0,12.0,9.0,1.0,3.0,3.0,5.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,180.0,16.0,13.0,75.0,58.0,41.0,46.0,131.0,23.0,13.0,4.0,6.0,1.0,82.0,60.0,43.0,52.0,99.0,9.0,8.0,0.0,71.0,1.0,0.0,0.0,0.0,123.0,193.0,121.0,262.0,175.0,437.0,8.0,0.0,551.0,484.0,0.0,0.0,12.135732173919678,13.622139394283295,39.338722825050354,1.5135711058974266,6.78364485502243,9.799017012119293,10.937262326478958,6.0294874012470245,2.7526741847395897,2.6881370693445206,29.429730772972107,0.6536029744893312,22.400985658168793,3.084503300487995,20.74993997812271,4.502319172024727,5.298041924834251,56.0,0.4902397096157074,146.0,97.0,14.0,19.0,165.0,373.0,184.0,0.0,1255.0,461.0,5.0,5.0,6.0,49.0,20.0,101.47085,33.34115982055664,113633.390625,1.4154887199401855,1.0
61,2026-06-20T00:30:00Z,Group C,First Stage,43908,Haiti,HAI,5-4-1,400021457,29,151622,96',0.0,7.0,7.0,4.0,0.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,1.0,29.0,8.0,6.071385860443115,18.90128517150879,0.0,11.0,8.0,4.0,13.0,3.0,294.0,58.0,13.0,0.0,15389.0302734375,2472.0400390625,47501.3984375,6051.740234375,41402.0,140.0,212.0,7.0,5.0,4.0,20.0,14.0,52.0,34.0,14.0,13.0,21.0,12.0,10.0,0.5,2.0,2.0,5.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,8.0,0.0,164.0,9.0,20.0,68.0,49.0,35.0,39.0,104.0,20.0,10.0,4.0,9.0,2.0,76.0,45.0,30.0,45.0,73.0,5.0,9.0,1.0,49.0,1.0,0.0,0.0,0.0,110.0,170.0,122.0,219.0,183.0,402.0,4.0,0.0,402.0,338.0,0.0,0.0,9.799017012119293,11.725889146327972,42.18253195285797,1.683027669787407,8.248038589954376,12.135732173919678,13.897861540317535,7.049568742513657,6.14338181912899,4.683316871523857,15.323685109615326,0.6454136688262224,31.57094120979309,6.098832935094833,17.1068012714386,3.6410458385944366,6.684347242116928,43.0,0.4318546652793884,135.0,75.0,9.0,22.0,129.0,265.0,151.0,0.0,1368.0,478.0,5.0,5.0,3.0,51.0,14.0,101.47085,34.41753387451172,112816.2109375,0.2630610764026642,3.0
62,2026-06-20T03:00:00Z,Group D,First Stage,43972,Türkiye,TUR,4-2-3-1,400021460,31,151628,99',0.0,32.0,7.0,2.0,9.0,1.0,1.0,5.0,0.0,5.0,18.0,0.0,1.0,17.0,2.0,17.0,5.0,15.0,3.0,43.0,10.0,6.181194305419922,7.085112571716309,0.0,29.0,9.0,12.0,45.0,9.0,101.0,36.0,15.0,0.0,15355.16015625,2316.5400390625,50279.1015625,5394.080078125,49991.7109375,316.0,443.0,12.0,13.0,17.0,45.0,32.0,87.0,41.0,14.0,15.0,18.0,11.0,9.0,0.5,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,3.0,0.0,239.0,6.0,21.0,59.0,46.0,31.0,32.0,179.0,27.0,17.0,6.0,10.0,11.0,153.0,116.0,92.0,115.0,143.0,2.0,13.0,9.0,100.0,1.0,0.0,0.0,0.0,163.0,156.0,148.0,222.0,245.0,467.0,2.0,0.0,666.0,594.0,0.0,0.0,11.410259455442429,14.970675110816956,39.19912278652191,1.1988978832960129,20.12232393026352,34.97205674648285,32.18971490859985,2.29252353310585,2.178635448217392,1.2446770444512367,1.725192368030548,0.0,6.812190264463425,1.2464409694075584,20.135091245174408,7.879363000392914,8.969276398420334,69.0,0.6771254539489746,174.0,154.0,17.0,26.0,279.0,417.0,305.0,0.0,1270.0,411.0,5.0,5.0,15.0,84.0,34.0,108.7486,32.6773681640625,123336.59375,2.1275157928466797,1.0
63,2026-06-20T03:00:00Z,Group D,First Stage,43928,Paraguay,PAR,4-2-3-1,400021460,31,151628,99',1.0,7.0,32.0,5.0,3.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,3.0,1.0,2.0,2.0,4.0,1.0,17.0,1.0,6.175953388214111,18.407936096191406,1.0,12.0,1.0,0.0,9.0,2.0,367.0,69.0,14.0,1.0,15598.83984375,2369.8798828125,46289.58984375,6279.35986328125,46424.828125,59.0,112.0,5.0,5.0,2.0,7.0,8.0,11.0,50.0,15.0,14.0,16.0,43.0,40.0,1.0,7.0,5.0,13.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,119.0,6.0,16.0,33.0,15.0,6.0,11.0,57.0,12.0,3.0,0.0,5.0,1.0,74.0,39.0,30.0,51.0,47.0,3.0,6.0,0.0,25.0,1.0,0.0,0.0,0.0,32.0,51.0,14.0,39.0,58.0,97.0,3.0,0.0,171.0,92.0,0.0,0.0,34.97205674648285,3.9249181747436523,11.042919009923935,2.8071286156773567,7.9724982380867,11.410259455442429,8.636507391929626,1.2023529037833214,1.3820148073136806,16.40830934047699,45.59957981109619,0.5156642757356167,11.652976274490356,1.3388268649578094,6.93451464176178,5.756091699004173,11.036591976881027,30.0,0.1918371170759201,24.0,66.0,4.0,14.0,85.0,69.0,99.0,1.0,1281.0,458.0,5.0,5.0,11.0,16.0,18.0,108.7486,33.8907356262207,116962.5,0.35803690552711487,1.0
64,2026-06-20T17:00:00Z,Group F,First Stage,43960,Netherlands,NED,4-3-3,400021472,35,151640,96',5.0,10.0,16.0,8.0,0.0,2.0,0.0,4.0,0.0,1.0,3.0,0.0,0.0,6.0,5.0,2.0,7.0,4.0,2.0,25.0,3.0,5.896481037139893,14.951960563659668,0.0,20.0,3.0,2.0,19.0,4.0,232.0,38.0,12.0,0.0,13444.349609375,2181.47998046875,41346.2890625,5490.91015625,45911.73828125,169.0,226.0,8.0,5.0,12.0,19.0,12.0,56.0,47.0,9.0,11.0,15.0,20.0,18.0,0.875,8.0,7.0,11.0,5.0,1.0,,0.0,4.0,1.0,1.0,3.0,0.0,163.0,10.0,18.0,65.0,50.0,34.0,37.0,120.0,20.0,14.0,6.0,8.0,2.0,78.0,56.0,38.0,48.0,68.0,6.0,10.0,2.0,51.0,1.0,0.0,0.0,0.0,133.0,102.0,79.0,185.0,129.0,314.0,3.0,0.0,447.0,398.0,0.0,0.0,9.4369076192379,15.211580693721771,39.40972983837128,0.6446251180022955,8.113833516836166,13.765107095241547,13.683122396469116,6.715403497219086,7.347268611192703,3.2096490263938904,15.93867540359497,0.7090114057064056,19.455567002296448,2.6046067476272583,18.438075482845306,6.8831659853458405,5.264813080430031,54.0,0.48233574628829956,104.0,79.0,15.0,17.0,106.0,342.0,123.0,0.0,1167.0,455.0,5.0,5.0,7.0,53.0,13.0,100.32505,36.770286560058594,108374.7734375,2.246701240539551,0.0
65,2026-06-20T17:00:00Z,Group F,First Stage,43970,Sweden,SWE,3-5-2,400021472,35,151640,96',1.0,16.0,10.0,7.0,2.0,1.0,1.0,0.0,1.0,1.0,12.0,0.0,0.0,8.0,4.0,5.0,8.0,8.0,4.0,20.0,3.0,5.979833602905273,19.179582595825195,0.0,12.0,2.0,5.0,23.0,3.0,228.0,38.0,9.0,0.0,14182.0400390625,2307.919921875,45538.19921875,5715.93994140625,42308.80859375,175.0,258.0,13.0,5.0,8.0,8.0,15.0,40.0,37.0,12.0,9.0,12.0,14.0,13.0,0.2857142984867096,2.0,2.0,11.0,1.0,5.0,,0.0,1.0,0.0,1.0,3.0,0.0,168.0,4.0,18.0,62.0,42.0,33.0,40.0,110.0,17.0,12.0,10.0,13.0,0.0,89.0,56.0,47.0,67.0,99.0,2.0,7.0,0.0,63.0,1.0,0.0,0.0,0.0,92.0,149.0,92.0,211.0,122.0,333.0,3.0,0.0,438.0,377.0,0.0,0.0,13.765107095241547,10.30087098479271,33.520689606666565,0.9673903696238995,7.779300212860107,9.4369076192379,17.47792810201645,6.265442073345184,3.424149751663208,3.5340361297130585,24.4688019156456,0.22460806649178267,29.11369800567627,2.762679196894169,22.80224859714508,4.357396438717842,7.162362337112427,46.0,0.43314242362976074,106.0,108.0,12.0,20.0,178.0,252.0,198.0,0.0,1205.0,450.0,5.0,5.0,7.0,47.0,22.0,100.32505,36.46420669555664,110052.90625,1.2972222566604614,3.0
66,2026-06-20T20:00:00Z,Group E,First Stage,43948,Germany,GER,4-2-3-1,400021469,33,151634,98',2.0,16.0,9.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,11.0,0.0,0.0,9.0,6.0,7.0,7.0,7.0,1.0,28.0,5.0,6.593210220336914,13.700132369995117,0.0,15.0,4.0,8.0,20.0,4.0,293.0,59.0,7.0,0.0,18434.0703125,3195.56005859375,52958.75,7577.27978515625,43666.2421875,269.0,353.0,6.0,10.0,4.0,28.0,28.0,58.0,47.0,5.0,6.0,8.0,10.0,10.0,0.5,1.0,1.0,4.0,2.0,1.0,,0.0,2.0,0.0,2.0,1.0,0.0,190.0,7.0,11.0,70.0,61.0,50.0,52.0,151.0,22.0,13.0,6.0,9.0,6.0,98.0,77.0,62.0,74.0,91.0,3.0,8.0,4.0,67.0,1.0,0.0,0.0,0.0,102.0,108.0,118.0,186.0,142.0,328.0,0.0,0.0,634.0,578.0,0.0,0.0,10.942380875349045,16.879162192344666,31.981414556503296,1.131563913077116,10.58664470911026,16.224925220012665,23.124374449253082,5.6317925453186035,8.640173077583313,0.7170500699430704,15.130576491355896,0.7537172175943851,18.107596039772034,5.110570415854454,23.277606070041656,9.198161959648132,5.225625261664391,53.0,0.49518635869026184,149.0,136.0,12.0,15.0,215.0,444.0,230.0,0.0,1561.0,556.0,5.0,5.0,8.0,64.0,18.0,104.14993333333334,34.966773986816406,125831.8984375,2.4737229347229004,0.0
67,2026-06-20T20:00:00Z,Group E,First Stage,43854,Côte d'Ivoire,CIV,4-1-2-3,400021469,33,151634,98',0.0,9.0,16.0,7.0,4.0,0.0,0.0,1.0,0.0,3.0,5.0,0.0,0.0,5.0,1.0,2.0,2.0,4.0,1.0,50.0,2.0,5.929500579833984,19.381685256958008,0.0,30.0,2.0,3.0,12.0,4.0,316.0,57.0,5.0,0.0,13699.6904296875,2432.639892578125,46332.0703125,5275.759765625,45406.2890625,212.0,290.0,3.0,2.0,9.0,20.0,11.0,39.0,43.0,7.0,5.0,5.0,30.0,23.0,0.7142857313156128,5.0,5.0,7.0,1.0,2.0,,0.0,1.0,0.0,0.0,0.0,0.0,157.0,4.0,18.0,60.0,44.0,29.0,38.0,111.0,12.0,9.0,4.0,6.0,2.0,85.0,58.0,42.0,61.0,90.0,4.0,11.0,1.0,66.0,1.0,0.0,0.0,0.0,69.0,121.0,73.0,118.0,145.0,263.0,1.0,0.0,449.0,387.0,0.0,0.0,16.224925220012665,16.652068495750427,34.08488929271698,3.358745574951172,9.178240597248077,10.942380875349045,14.598539471626282,4.371058568358421,1.7739621922373772,5.203568562865257,32.6778382062912,0.6905290298163891,20.944738388061523,4.034143313765526,12.203298509120941,4.513486474752426,4.233576729893684,46.0,0.4117632508277893,96.0,91.0,9.0,26.0,169.0,274.0,195.0,0.0,1202.0,396.0,5.0,5.0,17.0,36.0,24.0,104.14993333333334,34.3645133972168,113146.453125,1.267691731452942,0.0
68,2026-06-21T00:00:00Z,Group E,First Stage,43927,Ecuador,ECU,3-5-2,400021465,34,151633,96',0.0,27.0,10.0,3.0,2.0,4.0,4.0,4.0,0.0,5.0,10.0,0.0,0.0,20.0,9.0,9.0,15.0,7.0,6.0,41.0,2.0,5.666748046875,8.1735258102417,1.0,31.0,1.0,9.0,33.0,12.0,155.0,49.0,10.0,0.0,12795.509765625,2245.60009765625,39867.94140625,5372.7099609375,43437.6796875,298.0,391.0,12.0,9.0,8.0,36.0,23.0,82.0,43.0,7.0,8.0,12.0,13.0,13.0,1.0,6.0,3.0,5.0,0.0,0.0,,0.0,0.0,0.0,8.0,2.0,0.0,208.0,14.0,14.0,54.0,40.0,24.0,26.0,152.0,31.0,19.0,7.0,12.0,5.0,123.0,93.0,74.0,90.0,109.0,9.0,7.0,3.0,85.0,1.0,0.0,0.0,0.0,113.0,201.0,160.0,278.0,196.0,474.0,1.0,0.0,663.0,601.0,0.0,0.0,10.458455234766006,15.259762108325958,40.805092453956604,0.9091691114008427,18.43850016593933,28.472259640693665,23.778599500656128,5.442742258310318,4.121873155236244,1.3856872916221619,2.9412273317575455,0.0,2.986237406730652,5.6418247520923615,18.662481009960175,6.7809224128723145,4.306726157665253,72.0,0.6580805778503418,186.0,149.0,19.0,39.0,189.0,495.0,228.0,0.0,1111.0,411.0,4.0,4.0,13.0,78.0,18.0,99.63458333333332,33.680015563964844,103719.4375,2.759162425994873,1.0
69,2026-06-21T00:00:00Z,Group E,First Stage,1895293,Curaçao,CUW,5-3-2,400021465,34,151633,96',0.0,10.0,27.0,15.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,4.0,1.0,5.0,3.0,6.0,2.0,31.0,1.0,5.796422004699707,20.392475128173828,1.0,15.0,1.0,0.0,1.0,0.0,345.0,50.0,7.0,0.0,12067.3603515625,2482.919921875,41476.5625,5190.7099609375,44894.359375,127.0,191.0,4.0,5.0,5.0,7.0,6.0,14.0,35.0,10.0,7.0,8.0,36.0,34.0,1.0,16.0,15.0,14.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,140.0,4.0,23.0,58.0,26.0,22.0,31.0,63.0,9.0,1.0,0.0,3.0,2.0,73.0,36.0,31.0,44.0,70.0,0.0,4.0,1.0,45.0,1.0,0.0,0.0,0.0,48.0,70.0,35.0,77.0,76.0,153.0,2.0,0.0,237.0,167.0,0.0,0.0,28.472259640693665,8.467064797878265,17.482905089855194,4.72085177898407,7.402373850345612,10.458455234766006,8.602094650268555,0.6519869435578585,0.750903133302927,11.108803004026413,44.68088746070862,0.3621193813160062,20.462755858898163,3.5007741302251816,10.992816090583801,3.8508515805006027,7.4197180569171906,28.0,0.23411443829536438,52.0,72.0,2.0,20.0,146.0,80.0,166.0,0.0,1042.0,402.0,5.0,5.0,7.0,22.0,15.0,99.63458333333332,34.65265655517578,106111.90625,0.6282837390899658,5.0
70,2026-06-21T04:00:00Z,Group F,First Stage,43888,Tunisia,TUN,5-3-2,400021475,36,151639,97',0.0,2.0,10.0,4.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,6.0,6.136237144470215,22.128999710083008,0.0,7.0,3.0,3.0,9.0,1.0,233.0,35.0,15.0,0.0,13460.310546875,1822.22998046875,49322.0390625,5511.86962890625,42323.5703125,124.0,177.0,7.0,1.0,4.0,14.0,8.0,39.0,34.0,8.0,15.0,16.0,17.0,15.0,0.25,2.0,1.0,4.0,0.0,4.0,,0.0,0.0,0.0,0.0,1.0,0.0,142.0,8.0,19.0,62.0,37.0,27.0,35.0,73.0,13.0,6.0,0.0,1.0,4.0,67.0,30.0,18.0,36.0,65.0,4.0,6.0,2.0,39.0,1.0,0.0,0.0,0.0,74.0,132.0,114.0,191.0,129.0,320.0,1.0,0.0,376.0,305.0,0.0,0.0,14.362193644046783,11.117422580718994,41.15959703922272,0.9869215078651905,6.114524602890015,8.79078209400177,8.064355701208115,3.749866411089897,1.8958035856485367,5.81502690911293,29.027247428894043,0.6892066448926926,34.11572873592377,3.072308376431465,12.862640619277954,4.033314809203148,9.684611111879349,45.0,0.36430200934410095,95.0,46.0,8.0,16.0,117.0,233.0,133.0,0.0,1200.0,393.0,5.0,5.0,3.0,40.0,29.0,100.0289,34.80824279785156,112440.015625,0.024452127516269684,0.0
71,2026-06-21T04:00:00Z,Group F,First Stage,43819,Japan,JPN,3-4-3,400021475,36,151639,97',4.0,10.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,6.0,0.0,1.0,5.0,3.0,4.0,4.0,5.0,1.0,17.0,2.0,6.118229866027832,13.73746109008789,1.0,9.0,0.0,5.0,12.0,3.0,219.0,50.0,8.0,0.0,13613.9501953125,1973.0699462890625,47066.48046875,5255.51025390625,44318.16015625,200.0,261.0,10.0,2.0,6.0,17.0,35.0,58.0,35.0,15.0,8.0,9.0,8.0,7.0,0.0,1.0,0.0,5.0,4.0,0.0,,0.0,3.0,1.0,1.0,1.0,0.0,145.0,9.0,11.0,44.0,31.0,19.0,24.0,103.0,16.0,10.0,4.0,4.0,3.0,85.0,62.0,50.0,62.0,78.0,6.0,6.0,0.0,56.0,1.0,0.0,0.0,0.0,123.0,168.0,219.0,287.0,223.0,510.0,1.0,0.0,593.0,535.0,0.0,0.0,8.79078209400177,10.326451063156128,53.39021682739258,1.0425463318824768,9.849334508180618,14.362193644046783,10.928293317556381,3.290211781859398,3.622499108314514,1.4269489794969559,21.999119222164154,0.5282515194267035,25.26945173740387,4.918987303972244,16.30895882844925,5.725564807653427,4.27793487906456,55.0,0.5511602163314819,188.0,84.0,10.0,18.0,195.0,390.0,213.0,0.0,1132.0,409.0,5.0,5.0,7.0,60.0,23.0,100.0289,33.589027404785156,112227.171875,1.3561099767684937,0.0
72,2026-06-21T16:00:00Z,Group H,First Stage,43969,Spain,ESP,4-1-2-3,400021483,38,151651,99',3.0,22.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,4.0,11.0,0.0,1.0,13.0,6.0,12.0,8.0,9.0,2.0,25.0,10.0,6.109398365020752,9.491999626159668,1.0,13.0,9.0,6.0,28.0,7.0,214.0,30.0,2.0,0.0,14748.4296875,2533.050048828125,46694.51171875,5885.3203125,45664.71875,360.0,449.0,7.0,14.0,10.0,31.0,19.0,76.0,44.0,10.0,1.0,5.0,7.0,6.0,1.0,2.0,1.0,1.0,4.0,0.0,,0.0,3.0,0.0,1.0,3.0,0.0,234.0,12.0,15.0,63.0,53.0,35.0,36.0,188.0,27.0,18.0,6.0,9.0,6.0,144.0,117.0,94.0,111.0,120.0,7.0,11.0,5.0,86.0,1.0,0.0,0.0,0.0,190.0,167.0,188.0,327.0,218.0,545.0,2.0,0.0,743.0,688.0,0.0,0.0,10.967589914798737,18.78845989704132,36.189305782318115,0.862482376396656,12.004287540912628,17.922694981098175,26.92798674106598,9.39844623208046,8.432140946388245,0.7372964639216661,12.489951401948929,0.2193863969296217,15.075697004795074,4.128148406744003,20.645926892757416,5.313839763402939,3.4011557698249817,62.0,0.6315464377403259,199.0,174.0,20.0,19.0,256.0,525.0,275.0,0.0,1284.0,464.0,5.0,5.0,6.0,76.0,16.0,103.15696666666668,33.66006088256836,115526.03125,3.195056676864624,0.0
